Scheme,Price,Date
NZ Cash Fund,1.5264,2021-01-25
Positive Impact Fund,1.1634,2021-01-25
Balanced Fund,2.3713,2021-01-26
Conservative Fund,2.0537,2021-01-26
Growth Fund,2.4287,2021-01-26
Moderate Fund,2.2079,2021-01-26
NZ Cash Fund,1.5265,2021-01-26
Positive Impact Fund,1.1632,2021-01-26
Balanced Fund,2.3611,2021-01-27
Conservative Fund,2.0519,2021-01-27
Growth Fund,2.4124,2021-01-27
Moderate Fund,2.2044,2021-01-27
NZ Cash Fund,1.5265,2021-01-27
Positive Impact Fund,1.1611,2021-01-27
Balanced Fund,2.3484,2021-01-28
Conservative Fund,2.0451,2021-01-28
Growth Fund,2.4004,2021-01-28
Moderate Fund,2.1916,2021-01-28
NZ Cash Fund,1.5265,2021-01-28
Positive Impact Fund,1.1564,2021-01-28
Balanced Fund,2.3334,2021-01-29
Conservative Fund,2.0422,2021-01-29
Growth Fund,2.378,2021-01-29
Moderate Fund,2.1859,2021-01-29
NZ Cash Fund,1.5265,2021-01-29
Positive Impact Fund,1.1434,2021-01-29
Balanced Fund,2.3334,2021-01-30
Conservative Fund,2.0422,2021-01-30
Growth Fund,2.378,2021-01-30
Moderate Fund,2.1859,2021-01-30
NZ Cash Fund,1.5265,2021-01-30
Positive Impact Fund,1.1434,2021-01-30
Balanced Fund,2.3334,2021-01-31
Conservative Fund,2.0422,2021-01-31
Growth Fund,2.378,2021-01-31
Moderate Fund,2.1859,2021-01-31
NZ Cash Fund,1.5265,2021-01-31
Positive Impact Fund,1.1434,2021-01-31
Balanced Fund,2.3485,2021-02-01
Conservative Fund,2.0448,2021-02-01
Growth Fund,2.4002,2021-02-01
Moderate Fund,2.1921,2021-02-01
NZ Cash Fund,1.5266,2021-02-01
Positive Impact Fund,1.1433,2021-02-01
Balanced Fund,2.3588,2021-02-02
Conservative Fund,2.0448,2021-02-02
Growth Fund,2.4159,2021-02-02
Moderate Fund,2.1945,2021-02-02
NZ Cash Fund,1.5266,2021-02-02
Positive Impact Fund,1.1431,2021-02-02
Balanced Fund,2.3614,2021-02-03
Conservative Fund,2.0445,2021-02-03
Growth Fund,2.419,2021-02-03
Moderate Fund,2.1957,2021-02-03
NZ Cash Fund,1.5266,2021-02-03
Positive Impact Fund,1.1481,2021-02-03
Balanced Fund,2.3608,2021-02-04
Conservative Fund,2.0419,2021-02-04
Growth Fund,2.421,2021-02-04
Moderate Fund,2.1912,2021-02-04
NZ Cash Fund,1.5267,2021-02-04
Positive Impact Fund,1.1562,2021-02-04
Balanced Fund,2.3671,2021-02-05
Conservative Fund,2.044,2021-02-05
Growth Fund,2.4294,2021-02-05
Moderate Fund,2.196,2021-02-05
NZ Cash Fund,1.5267,2021-02-05
Positive Impact Fund,1.1536,2021-02-05
Balanced Fund,2.3671,2021-02-06
Conservative Fund,2.044,2021-02-06
Growth Fund,2.4294,2021-02-06
Moderate Fund,2.196,2021-02-06
NZ Cash Fund,1.5267,2021-02-06
Positive Impact Fund,1.1536,2021-02-06
Balanced Fund,2.3671,2021-02-07
Conservative Fund,2.044,2021-02-07
Growth Fund,2.4294,2021-02-07
Moderate Fund,2.196,2021-02-07
NZ Cash Fund,1.5267,2021-02-07
Positive Impact Fund,1.1536,2021-02-07
Balanced Fund,2.3671,2021-02-08
Conservative Fund,2.044,2021-02-08
Growth Fund,2.4294,2021-02-08
Moderate Fund,2.196,2021-02-08
NZ Cash Fund,1.5267,2021-02-08
Positive Impact Fund,1.1536,2021-02-08
Balanced Fund,2.3653,2021-02-09
Conservative Fund,2.0418,2021-02-09
Growth Fund,2.4288,2021-02-09
Moderate Fund,2.1923,2021-02-09
NZ Cash Fund,1.5268,2021-02-09
Positive Impact Fund,1.159,2021-02-09
Balanced Fund,2.3669,2021-02-10
Conservative Fund,2.0422,2021-02-10
Growth Fund,2.4315,2021-02-10
Moderate Fund,2.1933,2021-02-10
NZ Cash Fund,1.5268,2021-02-10
Positive Impact Fund,1.1622,2021-02-10
Balanced Fund,2.3657,2021-02-11
Conservative Fund,2.0423,2021-02-11
Growth Fund,2.4307,2021-02-11
Moderate Fund,2.1931,2021-02-11
NZ Cash Fund,1.5268,2021-02-11
Positive Impact Fund,1.1619,2021-02-11
Balanced Fund,2.361,2021-02-12
Conservative Fund,2.0384,2021-02-12
Growth Fund,2.4276,2021-02-12
Moderate Fund,2.1869,2021-02-12
NZ Cash Fund,1.5268,2021-02-12
Positive Impact Fund,1.1616,2021-02-12
Balanced Fund,2.361,2021-02-13
Conservative Fund,2.0384,2021-02-13
Growth Fund,2.4276,2021-02-13
Moderate Fund,2.1869,2021-02-13
NZ Cash Fund,1.5268,2021-02-13
Positive Impact Fund,1.1616,2021-02-13
Balanced Fund,2.361,2021-02-14
Conservative Fund,2.0384,2021-02-14
Growth Fund,2.4276,2021-02-14
Moderate Fund,2.1869,2021-02-14
NZ Cash Fund,1.5268,2021-02-14
Positive Impact Fund,1.1616,2021-02-14
Balanced Fund,2.3619,2021-02-15
Conservative Fund,2.0371,2021-02-15
Growth Fund,2.4296,2021-02-15
Moderate Fund,2.1859,2021-02-15
NZ Cash Fund,1.5269,2021-02-15
Positive Impact Fund,1.1643,2021-02-15
Balanced Fund,2.367,2021-02-16
Conservative Fund,2.0375,2021-02-16
Growth Fund,2.4367,2021-02-16
Moderate Fund,2.1894,2021-02-16
NZ Cash Fund,1.5269,2021-02-16
Positive Impact Fund,1.1673,2021-02-16
Balanced Fund,2.3687,2021-02-17
Conservative Fund,2.037,2021-02-17
Growth Fund,2.4383,2021-02-17
Moderate Fund,2.189,2021-02-17
NZ Cash Fund,1.5269,2021-02-17
Positive Impact Fund,1.1686,2021-02-17
Balanced Fund,2.3618,2021-02-18
Conservative Fund,2.0364,2021-02-18
Growth Fund,2.428,2021-02-18
Moderate Fund,2.1862,2021-02-18
NZ Cash Fund,1.527,2021-02-18
Positive Impact Fund,1.1666,2021-02-18
Balanced Fund,2.3493,2021-02-19
Conservative Fund,2.0317,2021-02-19
Growth Fund,2.4131,2021-02-19
Moderate Fund,2.1785,2021-02-19
NZ Cash Fund,1.527,2021-02-19
Positive Impact Fund,1.1637,2021-02-19
Balanced Fund,2.3493,2021-02-20
Conservative Fund,2.0317,2021-02-20
Growth Fund,2.4131,2021-02-20
Moderate Fund,2.1785,2021-02-20
NZ Cash Fund,1.527,2021-02-20
Positive Impact Fund,1.1637,2021-02-20
Balanced Fund,2.3493,2021-02-21
Conservative Fund,2.0317,2021-02-21
Growth Fund,2.4131,2021-02-21
Moderate Fund,2.1785,2021-02-21
NZ Cash Fund,1.527,2021-02-21
Positive Impact Fund,1.1637,2021-02-21
Balanced Fund,2.3359,2021-02-22
Conservative Fund,2.0265,2021-02-22
Growth Fund,2.3968,2021-02-22
Moderate Fund,2.1702,2021-02-22
NZ Cash Fund,1.527,2021-02-22
Positive Impact Fund,1.1576,2021-02-22
Balanced Fund,2.3371,2021-02-23
Conservative Fund,2.027,2021-02-23
Growth Fund,2.3994,2021-02-23
Moderate Fund,2.1726,2021-02-23
NZ Cash Fund,1.5271,2021-02-23
Positive Impact Fund,1.1551,2021-02-23
Balanced Fund,2.3283,2021-02-24
Conservative Fund,2.0227,2021-02-24
Growth Fund,2.3906,2021-02-24
Moderate Fund,2.1653,2021-02-24
NZ Cash Fund,1.5271,2021-02-24
Positive Impact Fund,1.1458,2021-02-24
Balanced Fund,2.3114,2021-02-25
Conservative Fund,2.0138,2021-02-25
Growth Fund,2.3683,2021-02-25
Moderate Fund,2.1542,2021-02-25
NZ Cash Fund,1.5271,2021-02-25
Positive Impact Fund,1.1404,2021-02-25
Balanced Fund,2.3081,2021-02-26
Conservative Fund,2.0131,2021-02-26
Growth Fund,2.3629,2021-02-26
Moderate Fund,2.15,2021-02-26
NZ Cash Fund,1.5271,2021-02-26
Positive Impact Fund,1.1407,2021-02-26
Balanced Fund,2.3081,2021-02-27
Conservative Fund,2.0131,2021-02-27
Growth Fund,2.3629,2021-02-27
Moderate Fund,2.15,2021-02-27
NZ Cash Fund,1.5271,2021-02-27
Positive Impact Fund,1.1407,2021-02-27
Balanced Fund,2.3081,2021-02-28
Conservative Fund,2.0131,2021-02-28
Growth Fund,2.3629,2021-02-28
Moderate Fund,2.15,2021-02-28
NZ Cash Fund,1.5271,2021-02-28
Positive Impact Fund,1.1407,2021-02-28
Balanced Fund,2.3312,2021-03-01
Conservative Fund,2.022,2021-03-01
Growth Fund,2.3935,2021-03-01
Moderate Fund,2.164,2021-03-01
NZ Cash Fund,1.5271,2021-03-01
Positive Impact Fund,1.1316,2021-03-01
Balanced Fund,2.3286,2021-03-02
Conservative Fund,2.0224,2021-03-02
Growth Fund,2.3883,2021-03-02
Moderate Fund,2.1636,2021-03-02
NZ Cash Fund,1.5272,2021-03-02
Positive Impact Fund,1.1322,2021-03-02
Balanced Fund,2.328,2021-03-03
Conservative Fund,2.0217,2021-03-03
Growth Fund,2.3867,2021-03-03
Moderate Fund,2.1651,2021-03-03
NZ Cash Fund,1.5272,2021-03-03
Positive Impact Fund,1.1432,2021-03-03
Balanced Fund,2.3106,2021-03-04
Conservative Fund,2.0151,2021-03-04
Growth Fund,2.3644,2021-03-04
Moderate Fund,2.154,2021-03-04
NZ Cash Fund,1.5272,2021-03-04
Positive Impact Fund,1.1408,2021-03-04
Balanced Fund,2.3173,2021-03-05
Conservative Fund,2.0133,2021-03-05
Growth Fund,2.3772,2021-03-05
Moderate Fund,2.1521,2021-03-05
NZ Cash Fund,1.5272,2021-03-05
Positive Impact Fund,1.1331,2021-03-05
Balanced Fund,2.3173,2021-03-06
Conservative Fund,2.0133,2021-03-06
Growth Fund,2.3772,2021-03-06
Moderate Fund,2.1521,2021-03-06
NZ Cash Fund,1.5272,2021-03-06
Positive Impact Fund,1.1331,2021-03-06
Balanced Fund,2.3173,2021-03-07
Conservative Fund,2.0133,2021-03-07
Growth Fund,2.3772,2021-03-07
Moderate Fund,2.1521,2021-03-07
NZ Cash Fund,1.5272,2021-03-07
Positive Impact Fund,1.1331,2021-03-07
Balanced Fund,2.3112,2021-03-08
Conservative Fund,2.0118,2021-03-08
Growth Fund,2.3713,2021-03-08
Moderate Fund,2.1501,2021-03-08
NZ Cash Fund,1.5273,2021-03-08
Positive Impact Fund,1.1227,2021-03-08
Balanced Fund,2.3233,2021-03-09
Conservative Fund,2.0151,2021-03-09
Growth Fund,2.3879,2021-03-09
Moderate Fund,2.1555,2021-03-09
NZ Cash Fund,1.5273,2021-03-09
Positive Impact Fund,1.1307,2021-03-09
Balanced Fund,2.3278,2021-03-10
Conservative Fund,2.0176,2021-03-10
Growth Fund,2.3939,2021-03-10
Moderate Fund,2.1593,2021-03-10
NZ Cash Fund,1.5273,2021-03-10
Positive Impact Fund,1.1313,2021-03-10
Balanced Fund,2.3365,2021-03-11
Conservative Fund,2.0204,2021-03-11
Growth Fund,2.4058,2021-03-11
Moderate Fund,2.1643,2021-03-11
NZ Cash Fund,1.5273,2021-03-11
Positive Impact Fund,1.1403,2021-03-11
Balanced Fund,2.3448,2021-03-12
Conservative Fund,2.0224,2021-03-12
Growth Fund,2.4184,2021-03-12
Moderate Fund,2.1712,2021-03-12
NZ Cash Fund,1.5274,2021-03-12
Positive Impact Fund,1.1409,2021-03-12
Balanced Fund,2.3448,2021-03-13
Conservative Fund,2.0224,2021-03-13
Growth Fund,2.4184,2021-03-13
Moderate Fund,2.1712,2021-03-13
NZ Cash Fund,1.5274,2021-03-13
Positive Impact Fund,1.1409,2021-03-13
Balanced Fund,2.3448,2021-03-14
Conservative Fund,2.0224,2021-03-14
Growth Fund,2.4184,2021-03-14
Moderate Fund,2.1712,2021-03-14
NZ Cash Fund,1.5274,2021-03-14
Positive Impact Fund,1.1409,2021-03-14
Balanced Fund,2.3525,2021-03-15
Conservative Fund,2.0246,2021-03-15
Growth Fund,2.4286,2021-03-15
Moderate Fund,2.1757,2021-03-15
NZ Cash Fund,1.5274,2021-03-15
Positive Impact Fund,1.1473,2021-03-15
Balanced Fund,2.3595,2021-03-16
Conservative Fund,2.0283,2021-03-16
Growth Fund,2.4367,2021-03-16
Moderate Fund,2.1825,2021-03-16
NZ Cash Fund,1.5275,2021-03-16
Positive Impact Fund,1.1475,2021-03-16
Balanced Fund,2.3574,2021-03-17
Conservative Fund,2.0268,2021-03-17
Growth Fund,2.4354,2021-03-17
Moderate Fund,2.1796,2021-03-17
NZ Cash Fund,1.5275,2021-03-17
Positive Impact Fund,1.1501,2021-03-17
Balanced Fund,2.343,2021-03-18
Conservative Fund,2.0215,2021-03-18
Growth Fund,2.4166,2021-03-18
Moderate Fund,2.1711,2021-03-18
NZ Cash Fund,1.5275,2021-03-18
Positive Impact Fund,1.1492,2021-03-18
Balanced Fund,2.3416,2021-03-19
Conservative Fund,2.0209,2021-03-19
Growth Fund,2.414,2021-03-19
Moderate Fund,2.1689,2021-03-19
NZ Cash Fund,1.5275,2021-03-19
Positive Impact Fund,1.1491,2021-03-19
Balanced Fund,2.3416,2021-03-20
Conservative Fund,2.0209,2021-03-20
Growth Fund,2.414,2021-03-20
Moderate Fund,2.1689,2021-03-20
NZ Cash Fund,1.5275,2021-03-20
Positive Impact Fund,1.1491,2021-03-20
Balanced Fund,2.3416,2021-03-21
Conservative Fund,2.0209,2021-03-21
Growth Fund,2.414,2021-03-21
Moderate Fund,2.1689,2021-03-21
NZ Cash Fund,1.5275,2021-03-21
Positive Impact Fund,1.1491,2021-03-21
Balanced Fund,2.34,2021-03-22
Conservative Fund,2.0212,2021-03-22
Growth Fund,2.4125,2021-03-22
Moderate Fund,2.1673,2021-03-22
NZ Cash Fund,1.5276,2021-03-22
Positive Impact Fund,1.1452,2021-03-22
Balanced Fund,2.3462,2021-03-23
Conservative Fund,2.0247,2021-03-23
Growth Fund,2.4198,2021-03-23
Moderate Fund,2.1723,2021-03-23
NZ Cash Fund,1.5276,2021-03-23
Positive Impact Fund,1.1451,2021-03-23
Balanced Fund,2.3448,2021-03-24
Conservative Fund,2.0277,2021-03-24
Growth Fund,2.4165,2021-03-24
Moderate Fund,2.1749,2021-03-24
NZ Cash Fund,1.5276,2021-03-24
Positive Impact Fund,1.1492,2021-03-24
Balanced Fund,2.3493,2021-03-25
Conservative Fund,2.028,2021-03-25
Growth Fund,2.4234,2021-03-25
Moderate Fund,2.1759,2021-03-25
NZ Cash Fund,1.5276,2021-03-25
Positive Impact Fund,1.1523,2021-03-25
Balanced Fund,2.3562,2021-03-26
Conservative Fund,2.0282,2021-03-26
Growth Fund,2.4356,2021-03-26
Moderate Fund,2.1785,2021-03-26
NZ Cash Fund,1.5277,2021-03-26
Positive Impact Fund,1.1503,2021-03-26
Balanced Fund,2.3562,2021-03-27
Conservative Fund,2.0282,2021-03-27
Growth Fund,2.4356,2021-03-27
Moderate Fund,2.1785,2021-03-27
NZ Cash Fund,1.5277,2021-03-27
Positive Impact Fund,1.1503,2021-03-27
Balanced Fund,2.3562,2021-03-28
Conservative Fund,2.0282,2021-03-28
Growth Fund,2.4356,2021-03-28
Moderate Fund,2.1785,2021-03-28
NZ Cash Fund,1.5277,2021-03-28
Positive Impact Fund,1.1503,2021-03-28
Balanced Fund,2.3541,2021-03-29
Conservative Fund,2.0263,2021-03-29
Growth Fund,2.4331,2021-03-29
Moderate Fund,2.1762,2021-03-29
NZ Cash Fund,1.5277,2021-03-29
Positive Impact Fund,1.1541,2021-03-29
Balanced Fund,2.3545,2021-03-30
Conservative Fund,2.0245,2021-03-30
Growth Fund,2.4345,2021-03-30
Moderate Fund,2.1753,2021-03-30
NZ Cash Fund,1.5278,2021-03-30
Positive Impact Fund,1.1625,2021-03-30
Balanced Fund,2.3601,2021-03-31
Conservative Fund,2.0267,2021-03-31
Growth Fund,2.4402,2021-03-31
Moderate Fund,2.1787,2021-03-31
NZ Cash Fund,1.5278,2021-03-31
Positive Impact Fund,1.1613,2021-03-31
Balanced Fund,2.3601,2021-04-01
Conservative Fund,2.0267,2021-04-01
Growth Fund,2.4402,2021-04-01
Moderate Fund,2.1787,2021-04-01
NZ Cash Fund,1.5278,2021-04-01
Positive Impact Fund,1.1613,2021-04-01
Balanced Fund,2.3601,2021-04-02
Conservative Fund,2.0267,2021-04-02
Growth Fund,2.4402,2021-04-02
Moderate Fund,2.1787,2021-04-02
NZ Cash Fund,1.5278,2021-04-02
Positive Impact Fund,1.1613,2021-04-02
Balanced Fund,2.3601,2021-04-03
Conservative Fund,2.0267,2021-04-03
Growth Fund,2.4402,2021-04-03
Moderate Fund,2.1787,2021-04-03
NZ Cash Fund,1.5278,2021-04-03
Positive Impact Fund,1.1613,2021-04-03
Balanced Fund,2.3601,2021-04-04
Conservative Fund,2.0267,2021-04-04
Growth Fund,2.4402,2021-04-04
Moderate Fund,2.1787,2021-04-04
NZ Cash Fund,1.5278,2021-04-04
Positive Impact Fund,1.1613,2021-04-04
Balanced Fund,2.3601,2021-04-05
Conservative Fund,2.0267,2021-04-05
Growth Fund,2.4402,2021-04-05
Moderate Fund,2.1787,2021-04-05
NZ Cash Fund,1.5278,2021-04-05
Positive Impact Fund,1.1613,2021-04-05
Balanced Fund,2.3731,2021-04-06
Conservative Fund,2.0303,2021-04-06
Growth Fund,2.4597,2021-04-06
Moderate Fund,2.1841,2021-04-06
NZ Cash Fund,1.5279,2021-04-06
Positive Impact Fund,1.1617,2021-04-06
Balanced Fund,2.3791,2021-04-07
Conservative Fund,2.0331,2021-04-07
Growth Fund,2.4676,2021-04-07
Moderate Fund,2.1893,2021-04-07
NZ Cash Fund,1.5279,2021-04-07
Positive Impact Fund,1.1689,2021-04-07
Balanced Fund,2.3904,2021-04-08
Conservative Fund,2.0378,2021-04-08
Growth Fund,2.4813,2021-04-08
Moderate Fund,2.1974,2021-04-08
NZ Cash Fund,1.5281,2021-04-08
Positive Impact Fund,1.1749,2021-04-08
Balanced Fund,2.3896,2021-04-09
Conservative Fund,2.037,2021-04-09
Growth Fund,2.4819,2021-04-09
Moderate Fund,2.1955,2021-04-09
NZ Cash Fund,1.5281,2021-04-09
Positive Impact Fund,1.1725,2021-04-09
Balanced Fund,2.3896,2021-04-10
Conservative Fund,2.037,2021-04-10
Growth Fund,2.4819,2021-04-10
Moderate Fund,2.1955,2021-04-10
NZ Cash Fund,1.5281,2021-04-10
Positive Impact Fund,1.1725,2021-04-10
Balanced Fund,2.3896,2021-04-11
Conservative Fund,2.037,2021-04-11
Growth Fund,2.4819,2021-04-11
Moderate Fund,2.1955,2021-04-11
NZ Cash Fund,1.5281,2021-04-11
Positive Impact Fund,1.1725,2021-04-11
Balanced Fund,2.3858,2021-04-12
Conservative Fund,2.0352,2021-04-12
Growth Fund,2.4777,2021-04-12
Moderate Fund,2.1925,2021-04-12
NZ Cash Fund,1.5282,2021-04-12
Positive Impact Fund,1.1779,2021-04-12
Balanced Fund,2.3938,2021-04-13
Conservative Fund,2.0383,2021-04-13
Growth Fund,2.4878,2021-04-13
Moderate Fund,2.198,2021-04-13
NZ Cash Fund,1.5282,2021-04-13
Positive Impact Fund,1.1811,2021-04-13
Balanced Fund,2.3929,2021-04-14
Conservative Fund,2.0401,2021-04-14
Growth Fund,2.4842,2021-04-14
Moderate Fund,2.2014,2021-04-14
NZ Cash Fund,1.5282,2021-04-14
Positive Impact Fund,1.1811,2021-04-14
Balanced Fund,2.3957,2021-04-15
Conservative Fund,2.0411,2021-04-15
Growth Fund,2.4888,2021-04-15
Moderate Fund,2.2017,2021-04-15
NZ Cash Fund,1.5282,2021-04-15
Positive Impact Fund,1.1845,2021-04-15
Balanced Fund,2.4021,2021-04-16
Conservative Fund,2.0424,2021-04-16
Growth Fund,2.4987,2021-04-16
Moderate Fund,2.2054,2021-04-16
NZ Cash Fund,1.5282,2021-04-16
Positive Impact Fund,1.178,2021-04-16
Balanced Fund,2.4021,2021-04-17
Conservative Fund,2.0424,2021-04-17
Growth Fund,2.4987,2021-04-17
Moderate Fund,2.2054,2021-04-17
NZ Cash Fund,1.5282,2021-04-17
Positive Impact Fund,1.178,2021-04-17
Balanced Fund,2.4021,2021-04-18
Conservative Fund,2.0424,2021-04-18
Growth Fund,2.4987,2021-04-18
Moderate Fund,2.2054,2021-04-18
NZ Cash Fund,1.5282,2021-04-18
Positive Impact Fund,1.178,2021-04-18
Balanced Fund,2.4003,2021-04-19
Conservative Fund,2.0432,2021-04-19
Growth Fund,2.4951,2021-04-19
Moderate Fund,2.2071,2021-04-19
NZ Cash Fund,1.5283,2021-04-19
Positive Impact Fund,1.1777,2021-04-19
Balanced Fund,2.3892,2021-04-20
Conservative Fund,2.04,2021-04-20
Growth Fund,2.4798,2021-04-20
Moderate Fund,2.2013,2021-04-20
NZ Cash Fund,1.5284,2021-04-20
Positive Impact Fund,1.186,2021-04-20
Balanced Fund,2.3856,2021-04-21
Conservative Fund,2.0387,2021-04-21
Growth Fund,2.4767,2021-04-21
Moderate Fund,2.1974,2021-04-21
NZ Cash Fund,1.5284,2021-04-21
Positive Impact Fund,1.1811,2021-04-21
Balanced Fund,2.3911,2021-04-22
Conservative Fund,2.0412,2021-04-22
Growth Fund,2.4829,2021-04-22
Moderate Fund,2.2021,2021-04-22
NZ Cash Fund,1.5284,2021-04-22
Positive Impact Fund,1.1766,2021-04-22
Balanced Fund,2.3988,2021-04-23
Conservative Fund,2.0422,2021-04-23
Growth Fund,2.4941,2021-04-23
Moderate Fund,2.205,2021-04-23
NZ Cash Fund,1.5284,2021-04-23
Positive Impact Fund,1.18,2021-04-23
Balanced Fund,2.3988,2021-04-24
Conservative Fund,2.0422,2021-04-24
Growth Fund,2.4941,2021-04-24
Moderate Fund,2.205,2021-04-24
NZ Cash Fund,1.5284,2021-04-24
Positive Impact Fund,1.18,2021-04-24
Balanced Fund,2.3988,2021-04-25
Conservative Fund,2.0422,2021-04-25
Growth Fund,2.4941,2021-04-25
Moderate Fund,2.205,2021-04-25
NZ Cash Fund,1.5284,2021-04-25
Positive Impact Fund,1.18,2021-04-25
Balanced Fund,2.3988,2021-04-26
Conservative Fund,2.0422,2021-04-26
Growth Fund,2.4941,2021-04-26
Moderate Fund,2.205,2021-04-26
NZ Cash Fund,1.5284,2021-04-26
Positive Impact Fund,1.18,2021-04-26
Balanced Fund,2.3955,2021-04-27
Conservative Fund,2.0402,2021-04-27
Growth Fund,2.4909,2021-04-27
Moderate Fund,2.2028,2021-04-27
NZ Cash Fund,1.5285,2021-04-27
Positive Impact Fund,1.1865,2021-04-27
Balanced Fund,2.3964,2021-04-28
Conservative Fund,2.0409,2021-04-28
Growth Fund,2.4916,2021-04-28
Moderate Fund,2.2042,2021-04-28
NZ Cash Fund,1.5285,2021-04-28
Positive Impact Fund,1.186,2021-04-28
Balanced Fund,2.4016,2021-04-29
Conservative Fund,2.0425,2021-04-29
Growth Fund,2.499,2021-04-29
Moderate Fund,2.2078,2021-04-29
NZ Cash Fund,1.5286,2021-04-29
Positive Impact Fund,1.1854,2021-04-29
Balanced Fund,2.3976,2021-04-30
Conservative Fund,2.0412,2021-04-30
Growth Fund,2.4935,2021-04-30
Moderate Fund,2.2052,2021-04-30
NZ Cash Fund,1.5286,2021-04-30
Positive Impact Fund,1.1835,2021-04-30
Balanced Fund,2.3976,2021-05-01
Conservative Fund,2.0412,2021-05-01
Growth Fund,2.4935,2021-05-01
Moderate Fund,2.2052,2021-05-01
NZ Cash Fund,1.5286,2021-05-01
Positive Impact Fund,1.1835,2021-05-01
Balanced Fund,2.3976,2021-05-02
Conservative Fund,2.0412,2021-05-02
Growth Fund,2.4935,2021-05-02
Moderate Fund,2.2052,2021-05-02
NZ Cash Fund,1.5286,2021-05-02
Positive Impact Fund,1.1835,2021-05-02
Balanced Fund,2.3988,2021-05-03
Conservative Fund,2.0424,2021-05-03
Growth Fund,2.4946,2021-05-03
Moderate Fund,2.2062,2021-05-03
NZ Cash Fund,1.5287,2021-05-03
Positive Impact Fund,1.1829,2021-05-03
Balanced Fund,2.4035,2021-05-04
Conservative Fund,2.0453,2021-05-04
Growth Fund,2.4982,2021-05-04
Moderate Fund,2.2113,2021-05-04
NZ Cash Fund,1.5287,2021-05-04
Positive Impact Fund,1.1836,2021-05-04
Balanced Fund,2.4002,2021-05-05
Conservative Fund,2.0439,2021-05-05
Growth Fund,2.4931,2021-05-05
Moderate Fund,2.2077,2021-05-05
NZ Cash Fund,1.5287,2021-05-05
Positive Impact Fund,1.181,2021-05-05
Balanced Fund,2.3995,2021-05-06
Conservative Fund,2.0427,2021-05-06
Growth Fund,2.4941,2021-05-06
Moderate Fund,2.2055,2021-05-06
NZ Cash Fund,1.5287,2021-05-06
Positive Impact Fund,1.1763,2021-05-06
Balanced Fund,2.4021,2021-05-07
Conservative Fund,2.0428,2021-05-07
Growth Fund,2.499,2021-05-07
Moderate Fund,2.2064,2021-05-07
NZ Cash Fund,1.5287,2021-05-07
Positive Impact Fund,1.1768,2021-05-07
Balanced Fund,2.4021,2021-05-08
Conservative Fund,2.0428,2021-05-08
Growth Fund,2.499,2021-05-08
Moderate Fund,2.2064,2021-05-08
NZ Cash Fund,1.5287,2021-05-08
Positive Impact Fund,1.1768,2021-05-08
Balanced Fund,2.4021,2021-05-09
Conservative Fund,2.0428,2021-05-09
Growth Fund,2.499,2021-05-09
Moderate Fund,2.2064,2021-05-09
NZ Cash Fund,1.5287,2021-05-09
Positive Impact Fund,1.1768,2021-05-09
Balanced Fund,2.3981,2021-05-10
Conservative Fund,2.042,2021-05-10
Growth Fund,2.4929,2021-05-10
Moderate Fund,2.2059,2021-05-10
NZ Cash Fund,1.5288,2021-05-10
Positive Impact Fund,1.1771,2021-05-10
Balanced Fund,2.387,2021-05-11
Conservative Fund,2.0384,2021-05-11
Growth Fund,2.4775,2021-05-11
Moderate Fund,2.1993,2021-05-11
NZ Cash Fund,1.5288,2021-05-11
Positive Impact Fund,1.18,2021-05-11
Balanced Fund,2.3746,2021-05-12
Conservative Fund,2.0332,2021-05-12
Growth Fund,2.4604,2021-05-12
Moderate Fund,2.1908,2021-05-12
NZ Cash Fund,1.5288,2021-05-12
Positive Impact Fund,1.1751,2021-05-12
Balanced Fund,2.3688,2021-05-13
Conservative Fund,2.0304,2021-05-13
Growth Fund,2.4549,2021-05-13
Moderate Fund,2.1846,2021-05-13
NZ Cash Fund,1.5289,2021-05-13
Positive Impact Fund,1.1682,2021-05-13
Balanced Fund,2.3753,2021-05-14
Conservative Fund,2.0314,2021-05-14
Growth Fund,2.4656,2021-05-14
Moderate Fund,2.1863,2021-05-14
NZ Cash Fund,1.5289,2021-05-14
Positive Impact Fund,1.1612,2021-05-14
Balanced Fund,2.3753,2021-05-15
Conservative Fund,2.0314,2021-05-15
Growth Fund,2.4656,2021-05-15
Moderate Fund,2.1863,2021-05-15
NZ Cash Fund,1.5289,2021-05-15
Positive Impact Fund,1.1612,2021-05-15
Balanced Fund,2.3753,2021-05-16
Conservative Fund,2.0314,2021-05-16
Growth Fund,2.4656,2021-05-16
Moderate Fund,2.1863,2021-05-16
NZ Cash Fund,1.5289,2021-05-16
Positive Impact Fund,1.1612,2021-05-16
Balanced Fund,2.3787,2021-05-17
Conservative Fund,2.0326,2021-05-17
Growth Fund,2.4698,2021-05-17
Moderate Fund,2.189,2021-05-17
NZ Cash Fund,1.529,2021-05-17
Positive Impact Fund,1.1646,2021-05-17
Balanced Fund,2.3793,2021-05-18
Conservative Fund,2.0329,2021-05-18
Growth Fund,2.4699,2021-05-18
Moderate Fund,2.1911,2021-05-18
NZ Cash Fund,1.529,2021-05-18
Positive Impact Fund,1.1726,2021-05-18
Balanced Fund,2.368,2021-05-19
Conservative Fund,2.0276,2021-05-19
Growth Fund,2.4568,2021-05-19
Moderate Fund,2.1816,2021-05-19
NZ Cash Fund,1.529,2021-05-19
